timestamp,account,pnl
08:58:42,CS10-GAB4,ERR
09:03:45,CS10-GAB4,0.00
09:08:47,CS10-GAB4,0.00
09:13:49,CS10-GAB4,0.00
09:18:52,CS10-GAB4,0.00
09:23:54,CS10-GAB4,0.00
09:28:57,CS10-GAB4,0.00
09:33:59,CS10-GAB4,0.00
09:39:02,CS10-GAB4,3.21
09:44:03,CS10-GAB4,7.56
09:49:05,CS10-GAB4,9.81
09:54:08,CS10-GAB4,11.36
09:59:10,CS10-GAB4,13.68
10:04:12,CS10-GAB4,14.44
10:09:15,CS10-GAB4,19.28
10:14:17,CS10-GAB4,22.41
10:19:20,CS10-GAB4,26.09
10:24:22,CS10-GAB4,32.16
10:29:24,CS10-GAB4,33.47
10:34:27,CS10-GAB4,33.35
10:39:29,CS10-GAB4,36.26
10:44:32,CS10-GAB4,41.72
10:49:35,CS10-GAB4,44.31
10:54:38,CS10-GAB4,47.75
10:59:41,CS10-GAB4,52.22
11:04:43,CS10-GAB4,57.66
11:09:47,CS10-GAB4,63.64
11:14:48,CS10-GAB4,66.62
11:19:51,CS10-GAB4,69.73
11:24:54,CS10-GAB4,72.43
11:29:58,CS10-GAB4,75.21
11:35:00,CS10-GAB4,77.76
11:40:03,CS10-GAB4,81.24
11:45:07,CS10-GAB4,83.70
11:50:09,CS10-GAB4,84.32
11:55:12,CS10-GAB4,86.49
12:00:15,CS10-GAB4,87.74
12:05:18,CS10-GAB4,88.52
12:10:23,CS10-GAB4,91.18
12:15:26,CS10-GAB4,96.23
12:20:29,CS10-GAB4,97.87
12:25:33,CS10-GAB4,98.91
12:30:36,CS10-GAB4,101.79
12:35:40,CS10-GAB4,104.55
12:40:45,CS10-GAB4,107.21
12:45:48,CS10-GAB4,109.96
12:50:52,CS10-GAB4,112.37
12:55:56,CS10-GAB4,114.94
13:01:01,CS10-GAB4,116.99
13:06:05,CS10-GAB4,117.62
13:11:09,CS10-GAB4,118.65
13:16:14,CS10-GAB4,120.97
13:21:18,CS10-GAB4,123.42
13:26:23,CS10-GAB4,125.68
13:31:27,CS10-GAB4,127.71
13:36:31,CS10-GAB4,129.19
13:41:43,CS10-GAB4,130.44
13:46:48,CS10-GAB4,131.69
13:51:51,CS10-GAB4,132.63
13:56:56,CS10-GAB4,134.82
14:02:01,CS10-GAB4,135.55
14:07:06,CS10-GAB4,137.41
14:12:10,CS10-GAB4,138.97
14:17:14,CS10-GAB4,139.95
14:22:16,CS10-GAB4,140.99
14:27:20,CS10-GAB4,141.28
14:32:24,CS10-GAB4,142.28
14:37:28,CS10-GAB4,143.82
14:42:32,CS10-GAB4,144.81
14:47:35,CS10-GAB4,145.41
14:52:39,CS10-GAB4,146.52
14:57:42,CS10-GAB4,148.38
15:02:43,CS10-GAB4,151.10
15:07:45,CS10-GAB4,151.52
15:12:49,CS10-GAB4,152.38
15:17:53,CS10-GAB4,154.14
15:22:59,CS10-GAB4,156.62
15:28:04,CS10-GAB4,158.64
15:33:07,CS10-GAB4,161.04
15:38:11,CS10-GAB4,160.78
15:43:21,CS10-GAB4,161.01
15:48:26,CS10-GAB4,162.52
15:52:58,CS10-GAB4,163.52
16:03:16,CS10-GAB4,163.27
16:05:01,CS10-GAB4,76.00
16:05:16,CS10-GAB4,163.27
